TenantId,AccountDomain,AccountName,AccountSid,ActionType,AdditionalFields,AppGuardContainerId,DeviceId,DeviceName,FailureReason,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountObjectId,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessCommandLine,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessIntegrityLevel,InitiatingProcessMD5,InitiatingProcessParentFileName,InitiatingProcessParentId,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessTokenElevation,IsLocalAdmin,LogonId,LogonType,MachineGroup,Protocol,RemoteDeviceName,RemoteIP,RemoteIPType,RemotePort,ReportId,"Timestamp [UTC]","TimeGenerated [UTC]","InitiatingProcessParentCreationTime [UTC]","InitiatingProcessCreationTime [UTC]",InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoFileDescription,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,SourceSystem,Type
"60c7f53e-249a-4077-b68e-55a4ae877d7c",linuxremediation,root,,LogonSuccess,"{""Terminal"":""ssh"",""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linuxremediation"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,421b2a139d2b397bed84ec9ac1aab7842c1fc15e,"linuxremediation.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,linuxremediation,root,,,,"/usr/sbin/sshd -D -R",sshd,"/usr/sbin/sshd",9655,,0791594624a28b7d696db038a8b14525,sshd,9655,5bfb9e80c2de5c862f1bf484d1e24024ec66d663,afe2db673f80d3db25f3219f27c49684f0c4f2da84bcd3459f0a0022626bde0a,None,,9655,Network,,,,"218.92.0.231",Public,,5271,"4/8/2025, 4:21:52.478 AM","4/8/2025, 4:21:52.478 AM","4/8/2025, 4:21:44.560 AM","4/8/2025, 4:21:44.568 AM",917192,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linuxvmvulnerability-test-corey",root,,LogonSuccess,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linuxvmvulnerability-test-corey"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0,""Terminal"":""ssh""}",,83cfa70a72cf65b664b3f61974fc2678cce9efd3,"linuxvmvulnerability-test-corey.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linuxvmvulnerability-test-corey",root,,,,"/usr/sbin/sshd -D -R",sshd,"/usr/sbin/sshd",112118,,0791594624a28b7d696db038a8b14525,sshd,112118,5bfb9e80c2de5c862f1bf484d1e24024ec66d663,afe2db673f80d3db25f3219f27c49684f0c4f2da84bcd3459f0a0022626bde0a,None,,112118,Network,,,,"218.92.0.231",Public,,5302,"3/20/2025, 4:24:43.073 AM","3/20/2025, 4:24:43.073 AM","3/20/2025, 4:24:32.070 AM","3/20/2025, 4:24:32.073 AM",917192,,,,,,,,false,,,,DeviceLogonEvents
